System,NodeID,SpeciesID,StageID,Stage,SpeciesID.StageID,WorkingName,OrganismalGroup,NodeType,Resolution,ResolutionNotes,Feeding,Lifestyle(stage),Lifestyle(species),ConsumerStrategy(stage),HabitatAffiliation,Mobility,Residency,NativeStatus,BodySize(g),BodySizeSD,BodySizeN,BodySizeEstimation,BodySizeNotes,Abundance(no./ha),Abundance95%CL,AbundanceDF,Biomass(kg/ha),Biomass95%CL,BiomassDF,BiomassEstimation,BiomassNotes,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Genus,SpecificEpithet,NodeNotes
EPB,440,274,4,metacercaria,274.4,renic,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,6.54e-6,NA,3,species,volumetric,1413455.39,1428377.44,7.79496572,0.0739237,0.07470414,7.79496572,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,NA,NA,NA
EPB,441,275,4,metacercaria,275.4,small cyathocotylid,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,8.32e-7,NA,1,species,volumetric,59164396.3,104732602,5.2466056,0.0492061,0.08710443,5.2466056,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
EPB,442,276,4,metacercaria,276.4,Maritrema sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,5.28e-5,NA,1,species,volumetric,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Maritrema,sp.,NA
EPB,443,277,4,metacercaria,277.4,Stictodora hancocki,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,3.37e-6,NA,1,species,volumetric,7724633.37,15137324.3,5.00009825,0.026037,0.05102262,5.00009825,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Stictodora,hancocki,NA
EPB,446,283,1,adult,283.1,Glossocercus sp.,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.03564,NA,NA,approximation,literature (mean of several spp in Pichelin et al 1998),NA,NA,NA,9.52e-5,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Cyclophyllidea,NA,NA,NA,Dilepididae,Glossocercus,sp.,NA
EPB,447,284,1,adult,284.1,plerocercoid,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0073014,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,448,285,1,adult,285.1,tetraphyllidean,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17e-6,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
EPB,449,286,1,adult,286.1,tetraphyllidean larva,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16e-4,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
EPB,450,287,1,adult,287.1,tetraphyllidean-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94e-6,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
EPB,451,288,1,adult,288.1,trypanorhynch-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13e-7,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
EPB,452,289,1,adult,289.1,trypanorhynch-grapsid,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24e-6,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
EPB,453,290,1,adult,290.1,trypanorhynch-thalassinidean,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067705,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
EPB,454,283,2,procercoid,283.2,Glossocercus sp.,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.519e-4,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Cyclophyllidea,NA,NA,NA,Dilepididae,Glossocercus,sp.,NA
EPB,455,286,2,procercoid,286.2,tetraphyllidean larva,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011597,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
EPB,456,287,2,procercoid,287.2,tetraphyllidean-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94e-5,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
EPB,457,288,2,procercoid,288.2,trypanorhynch-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13e-6,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
EPB,458,289,2,procercoid,289.2,trypanorhynch-grapsid,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24e-5,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
EPB,459,290,2,procercoid,290.2,trypanorhynch-thalassinidean,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0677053,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
EPB,460,283,3,plerocercoid,283.3,Glossocercus sp.,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,2.2157e-4,NA,3,species,volumetric,4295.88,NA,NA,9.519e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Cyclophyllidea,NA,NA,NA,Dilepididae,Glossocercus,sp.,NA
EPB,461,284,3,plerocercoid,284.3,plerocercoid,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,2.987e-4,NA,NA,approximation,set equal to similarly sized plerocercoids in fish,244440.16,404075.594,7,0.0730143,0.12069738,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,463,285,3,plerocercoid,285.3,tetraphyllidean,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,8.52e-5,NA,NA,approximation,set equal to trypanorhynchs in decapods,723.64,1070.24287,4.00128368,6.17e-5,9.12e-5,4.00128368,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
EPB,464,286,3,plerocercoid,286.3,tetraphyllidean larva,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,8.52e-5,NA,NA,approximation,set equal to trypanorhynchs in decapods,13611.14,8976.5658,7.07675833,0.0011597,7.648e-4,7.07675833,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
EPB,465,287,3,plerocercoid,287.3,tetraphyllidean-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,3.645e-5,NA,10,species,volumetric,616.27,NA,NA,2.25e-5,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
EPB,466,288,3,plerocercoid,288.3,trypanorhynch-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,4.262e-4,NA,NA,approximation,set equal to trypanorhynchs in thalassinideans,14.39,NA,NA,6.13e-6,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
EPB,467,289,3,plerocercoid,289.3,trypanorhynch-grapsid,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,8.52e-5,NA,2,species,volumetric,614.87,923.882683,8.48736636,5.24e-5,7.87e-5,8.48736636,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
EPB,468,290,3,plerocercoid,290.3,trypanorhynch-thalassinidean,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,4.262e-4,NA,NA,approximation,visually estimated five times larger than grapsid trypanorhynch,158857.98,204960.595,7,0.0677053,0.08735421,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
EPB,470,293,1,adult,293.1,Spirocamallanus pereirae,nematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.00117241,NA,39,species,volumetric,32294.44,81233.1384,5.00000071,0.0378625,0.09523887,5.00000071,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,Spirurida,NA,NA,NA,Camallanidae,Spirocamallanus,pereirae,NA
EPB,472,295,2,larva,295.2,Ascarophis? (Neotrypaea),nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,2.413e-4,NA,NA,approximation,set equal to a similar larval nematode in Uca crenulata,2103.28,4973.43672,7,5.075e-4,0.00120009,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,473,296,2,larva,296.2,Ascarophis-like Pachy,nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,2.6609e-4,NA,NA,approximation,set equal to a similar larval nematode in Uca crenulata,55.79,136.523526,6,1.48e-5,3.63e-5,6,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,474,297,2,larva,297.2,Ascarophis-like Uca,nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,2.6609e-4,NA,26,species,volumetric,13962.66,21692.4909,4.0015808,0.0037154,0.00577224,4.0015808,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,475,298,2,larva,298.2,nematode,nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,6.91e-11,NA,1,species,volumetric,NA,NA,NA,3e-8,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,476,299,2,larva,299.2,nematode (gnathosome?),nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.045e-4,NA,1,species,volumetric,6805.57,4488.2829,7.07675833,7.112e-4,4.6903e-4,7.07675833,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,478,301,2,larva,301.2,neme-long,nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.97e-5,NA,4,species,volumetric,131.8,284.315417,4.00203172,2.59e-6,5.6e-6,4.00203172,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,479,293,2,larva,293.2,Spirocamallanus pereirae,nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,4.32e-9,NA,11,species,size of larvae in adult female,NA,NA,NA,0.0378625,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Nematoda,NA,NA,NA,NA,Spirurida,NA,NA,NA,Camallanidae,Spirocamallanus,pereirae,NA
EPB,481,302,1,adult,302.1,acanth,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.00331752,NA,1,species,volumetric,44.01,NA,NA,1.46e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,482,303,1,adult,303.1,cystacanth-pachygrapsus,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24e-5,NA,NA,extrapolation and quantified apportionment,apportioned adult acanthocephalan biomass from Kuris et al 2008 based on relative abundances of cystacanths),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,483,304,1,adult,304.1,cystacanth-uca,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35e-5,NA,NA,extrapolation and quantified apportionment,apportioned adult acanthocephalan biomass from Kuris et al 2008 based on relative abundances of cystacanths),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,484,305,1,adult,305.1,cystacanth-fish b.cav,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81e-5,NA,NA,extrapolation and quantified apportionment,apportioned adult acanthocephalan biomass from Kuris et al 2008 based on relative abundances of cystacanths),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,486,303,2,larva,303.2,cystacanth-pachygrapsus,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,0.0013,NA,4,species,directly weighed,481.36,1006.46782,6,6.258e-4,0.00130841,6,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,487,304,2,larva,304.2,cystacanth-uca,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,0.0013,NA,NA,approximation,set equal to value of acanth-pachy,646.68,1160.07098,6.00000002,8.407e-4,0.00150809,6.00000002,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,488,305,2,larva,305.2,cystacanth-fish b.cav,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,0.0041,NA,NA,approximation,set equal to average of crab cystacanths,179.29,NA,NA,7.351e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,490,307,1,adult,307.1,copepod-Pseudomyicola?,copepod,taxon,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,1.4392e-4,NA,NA,approximation,volumetric; estimated average L and W,97134.99,125635.216,7.00076989,0.0139794,0.01808104,7.00076989,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPB,493,310,1,adult,310.1,Leidya sp.,isopod,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.10286473,0.07063629,9,population,estimate 0.029 host mass (n=3),157.84,386.227904,6,0.0270118,0.06609546,6,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,NA,NA,Isopoda,NA,NA,NA,Bopyridae,Leidya,sp.,NA
EPB,496,313,1,adult,313.1,Phyllobduris abdominalis,isopod,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.0921338,NA,NA,population,assume same host mass ratio of other thalassinidean bopyrid,5395.03,12757.2263,7,0.4970649,1.17537177,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,NA,NA,Isopoda,NA,NA,NA,Bopyridae,Phyllobduris,abdominalis,NA
EPB,497,310,2,larva,310.2,Leidya sp.,isopod,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0270118,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Arthropoda,Crustacea,NA,NA,NA,Isopoda,NA,NA,NA,Bopyridae,Leidya,sp.,NA
EPB,499,313,2,larva,313.2,Phyllobduris abdominalis,isopod,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4970649,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Arthropoda,Crustacea,NA,NA,NA,Isopoda,NA,NA,NA,Bopyridae,Phyllobduris,abdominalis,NA
EPB,500,314,1,adult,314.1,Portunion conformis,isopod,taxon,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.01426667,0.02050743,9,population,direct measure and application of parasite host ratio,2045.42,2828.28611,6.25596205,0.0194989,0.02855588,5.73373986,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,NA,NA,Isopoda,NA,NA,NA,Entoniscidae,Portunion,conformis,NA
